name,image,originalPrice,price,promotionId,discount,ratingScore,review,location,description,brandName,inStock
GT730 2GB DDR3 64Bit Graphics Card 28Nm 902Mhz 800Mhz PCI E 2.0 DVI,https://static-01.daraz.com.bd/p/02266c2316d73a964ce92f46bfe83120.jpg,5884.00,5884.00,null,Not Available,Not Available,0,China,[],No Brand,False
ASUS GeForce GT 1030 2GB GDDR5  Graphics Card,https://static-01.daraz.com.bd/p/d0fae41fc8be258163bcdcf43d47041c.jpg,11500.00,11130.00,null,-3%,Not Available,0,Bangladesh,"['ASUS GeForce GT 1030 2GB GDDR5  Graphics CardSilent passive cooling', 'Level up gaming performance', 'AUTO-EXTREME Technology', 'GPU Tweak II']",ASUS,True
AFOX AF610-2048D3L5 2GB DDR3 Graphics Card,https://static-01.daraz.com.bd/p/618f9cf71e7e7530171f4b4063895428.jpg,10000.00,10000.00,null,Not Available,Not Available,0,Bangladesh,[],No Brand,False
Graphics Card GTX550Ti 6GB GPU GDDR5 192Bit Video Card Computer Desktop Graphics Card,https://static-01.daraz.com.bd/p/2e3bb8bb7ef9763edfdae95edb958349.jpg,14901.00,8055.00,null,-46%,Not Available,0,China,[],No Brand,True
JAERBEE GT740 2G Ultra-Fast Graphics Card 2GB 128Bit GDDR5 993/1250MHz PCI-E 2.0 X16 Small Chassis Desktop Gaming Graphics Card,https://static-01.daraz.com.bd/p/def17e7db223bc3b2c15289ef7e93c33.jpg,17187.00,8814.00,null,-49%,Not Available,0,China,[],No Brand,True
ATI HD6770 1G DDR5 128Bit HDMI+VGA+DVI Independent Graphics Card,https://static-01.daraz.com.bd/p/bc5d2f7b8a1b65174266b450cc90bf95.jpg,9108.00,6072.00,null,-33%,Not Available,0,China,[],No Brand,True
JAERBEE 2X Fence Voltage Tester Farm Fencing Electric Solar Energiser,https://static-01.daraz.com.bd/p/9de73eb1e9e3094758458acf9cc147a2.jpg,3330.00,2006.00,null,-40%,Not Available,0,China,[],No Brand,True
4X Controller Card Motherboard Sata Expansion Card 1 to 5 Port Sata3.0 6Gbps Multiplier Sata Port Riser Card Adapter,https://static-01.daraz.com.bd/p/06851ad716010a3401cfbbca621aa7ea.jpg,10882.00,7773.00,null,-29%,Not Available,0,China,[],No Brand,True
GT730 4G Graphics Card 128Bit GDDR3 Discrete Graphics Card Desktop Computers Graphics Card,https://static-01.daraz.com.bd/p/82cef28adaaca5a1d160ec00b7c0a541.png,12635.00,6721.00,null,-47%,Not Available,0,China,[],No Brand,True
laptop USB3.0 1x to 16x Extender Riser Card Adapter SATA Power Cable PCI-E Express,https://static-01.daraz.com.bd/p/55349ccd96005883894f2f8a956b5b1f.jpg,1516.00,758.00,null,-50%,Not Available,0,China,"['Material: Metal', 'Color: Blue+Green', 'Cable Length: 60CM', 'Interface: PCI-E 1X PCI-E 16X', 'Compatible with 1x, 2x, 4x, 8x,16x card', 'Brand new and high quality']",No Brand,True
【To Global】---USB 3.0 PCI-E Express 1x to 16x Extender Riser Card Adapter 4PIN Power Cable,https://static-01.daraz.com.bd/p/fcb9677c659b0d55a7e916e1ad1052b1.jpg,1934.00,967.00,null,-50%,Not Available,0,China,"['Color: Black', 'No driver necessary', 'With side clip to fasten other card', 'Using USB3.0 cable as extender cable', 'More safe and stable', '100% brand new and high quality']",No Brand,True
laptop Gold-plated WatchDog PC USB Mining Unattended Operation Crash Automatic Recover,https://static-01.daraz.com.bd/p/e06fb5dc3ad3cd67de174b8fcaa3c068.jpg,1724.00,862.00,null,-50%,Not Available,0,China,"['Color: Orange', '2.0mm Industrial Boards', 'High Quality Solid Capacitor', 'Dual Timer-monitoring', 'Dual Capacitor, Equal Dual-Relay', 'Single flash red LED running indicator']",No Brand,True
GT730 2GB DDR3 64Bit Graphics Card 28Nm 902Mhz 800Mhz PCI E 2.0 DVI,https://static-01.daraz.com.bd/p/71d1fe5411092f34002ef49882ca4ef9.jpg,8985.00,5990.00,null,-33%,Not Available,0,China,[],No Brand,False
USB 3.0 PCI-E Express 1x to16x Extender Riser Board Card Adapter SATA Cable,https://static-01.daraz.com.bd/p/6023aabfe49e63cf9888683c27ef9150.jpg,1886.00,943.00,null,-50%,Not Available,0,China,"['Color: Green', 'USB length: 60cm', 'Board Size:13cm x 4.5cm x 1.5cm(Approx.)', 'Compatible with1X，2X，4X，8X，16X card', 'Safer, more efficient, more practical', 'More safer, more efficient, more practical']",No Brand,True
10Pcs 4K Displayport Dummy Plug EDID Headless Ghost Emulator Graphics Video Card Cheater,https://static-01.daraz.com.bd/p/f631865156029fa848a5108830815763.png,4644.00,2732.00,null,-41%,Not Available,0,China,[],No Brand,True
3PCS 009S Plus Riser Card VER009S PCIE PCI-E PCI Express X16 GPU 6in Adapter Card 1X 16X Extender USB 3.0 Cable,https://static-01.daraz.com.bd/p/9629c99606a2038359492d7f7e098b2d.jpg,2991.00,1994.00,null,-33%,Not Available,0,China,[],No Brand,True
5X VGA Virtual Display Adapter Male Dummy Plug EDID Headless Ghost Emulator Lock Plate,https://static-01.daraz.com.bd/p/3dd103d9a0f98cf6cbaa2956a4b08e95.jpg,1689.00,1126.00,null,-33%,Not Available,0,China,[],No Brand,True
2X Detect Tool PCI-E LPC Multi Use Diagnostic Card Laptop Desktop Test Post LED Indicator PC Motherboard Debug Analyzer,https://static-01.daraz.com.bd/p/c030d6d2fcb4620efa35017cc73fdd3f.jpg,16514.00,8469.00,null,-49%,Not Available,0,China,[],No Brand,True
"2X GT210 1G D2 64BIT Image Card, Dual-Screen Bright Image Card Supports Large and Small Chassis/All-In-One/Desktop",https://static-01.daraz.com.bd/p/a3c468704912d8e68ff76698603cec93.jpg,7842.00,5228.00,null,-33%,Not Available,0,China,[],No Brand,True
2X PCI-E Express 16X Riser Card Extender Extension Cable Ribbon Flex,https://static-01.daraz.com.bd/p/21c7af0dd2d0b9cd02e90515c1e36592.jpg,1578.00,1052.00,null,-33%,Not Available,0,China,[],No Brand,True
ELE mining card dedicated dual-power start adapter board multi-power synchronous starter 24PIN power sync line power start-up board,https://static-01.daraz.com.bd/p/311f997bfe568884add68f116763b4db.jpg,960.00,480.00,null,-50%,Not Available,0,China,"['Color: Green', 'Material: PCB', 'Interface: 4pin 24pin', 'Size: 107*51mm', 'Suitable for: all kinds of system', 'SATA Cable Length: 20cm', 'Power Supply Cable Length: 60cm', 'Brand new and high quality']",No Brand,True
Usb 3.0 PCIE Extension Cable Riser Ver 009S Express 16X 6 Pin Power Cable,https://static-01.daraz.com.bd/p/a0460acdfcd2b04e9e9e668271c428bc.jpg,1591.00,1224.00,null,-23%,Not Available,0,China,"['1. Safe and stable: The graphics card power supply adopts four FP solid capacitors, which makes the graphics card power supply more stable and safe.', '2. Strong power supply capability: The extension cord with 6P interface (16A power supply capability) strengthens the power supply and completely solves the problem of insufficient power supply capability. The graphics card slot adopts the original imported connector, which makes the graphics card contact better.', '3. Easy to use: The slot is equipped with a fixed buckle, which is convenient for the disassembly and fixation of the graphics card, so that the graphics card will not fall off from the slot.', '4. High conversion rate: using power protection, using integrated inductors and graphics card solid capacitors, the power conversion efficiency can reach 95%.', '5. Reduce the burden: The GPU expansion adapter card has a 6pin interface, which can be easily connected, and the 6pin interface can also reduce the burden on the mainboard.']",No Brand,True
JAERBEE 1Pair FDC10H12S9-C RTX 2060 SUPER 2070 GTX1660 Ti Cooling Fan for ASUS GTX 1660 1660Ti DUAL EVO OC RTX2060 Graphics Card,https://static-01.daraz.com.bd/p/15564da05b390ffad065d987697daa3e.jpg,3919.00,1970.00,null,-50%,Not Available,0,China,[],No Brand,True
Computer Ie Card Bracket Ie Card Comp Ie Card Jack GPU Support Frame,https://static-01.daraz.com.bd/p/06c5ca6c75ca051aedd0f5206bf1e636.jpg,1951.00,1463.00,null,-25%,Not Available,0,China,"['BrandNameÃ¯Â¼Â\x9aNoEnName_Null', 'InterTypeÃ¯Â¼Â\x9aUSBType-C', 'PortsÃ¯Â¼Â\x9a1', 'OriginÃ¯Â¼Â\x9a(Origin)', 'FuntionÃ¯Â¼Â\x9aNone', 'StandardÃ¯Â¼Â\x9aUSB3.0', 'CertificationÃ¯Â¼Â\x9aNone', 'PackageÃ¯Â¼Â\x9aYes', 'PlugStandardÃ¯Â¼Â\x9aNone']",No Brand,True
M.2 A.E Key to PCIE 16X Graphics Card for Linx XP Win7 8 10,https://static-01.daraz.com.bd/p/d4ce613bcd5c210dc54f0fb4fef9ac31.jpg,2104.00,1196.00,null,-43%,Not Available,0,China,[],No Brand,True
4X New 4 Ports PCIe Riser Adapter Board PCI-E 1X to 4 USB 3.0 PCI-E Rabbet GPU Riser Extender Ethereum ETH/Monero,https://static-01.daraz.com.bd/p/4fb0bec9ebf0a17f120dafd7dc9dc346.jpg,15707.00,8055.00,null,-49%,Not Available,0,China,[],No Brand,True
3X M.2 M-Key Pcie Expansion Cards M.2 to Pci-E X1 4 Port USB3.0 Graphics Card Expansion Adapter ASM1184E M.2 Adapter,https://static-01.daraz.com.bd/p/655d14f0127d356db19237d57cae584e.png,9014.00,4810.00,null,-47%,Not Available,0,China,[],No Brand,True
4X VGA Virtual Display Adapter Male Dummy Plug EDID Headless Ghost Emulator Lock Plate,https://static-01.daraz.com.bd/p/af81a4ce65b55839c3ce4ce2106732e3.jpg,1674.00,967.00,null,-42%,Not Available,0,China,[],No Brand,True
Graphics Card Bracket Aluminum L-shaped Bracket Graphics Card Radiator,https://static-01.daraz.com.bd/p/82cb5296ffab789840ba7963e2fa1edd.jpg,918.00,706.00,null,-23%,Not Available,0,China,"['1. Good quality: This product is made of high-quality materials, exquisite workmanship, very good quality and long service life.', '2. Easy installation: This product is very easy to install, no additional tools are needed, and the installation process is very convenient.', '3. Easy operation: This product has a simple and convenient adjustment method. Compatible with almost all motherboards and shells.', '4. Exquisite craftsmanship: This product shows the details of workmanship. This is a small L-shaped graphics card support frame with three complex production processes.', '5. Portability: This product is small in size and light in weight, which is very convenient to carry around.']",No Brand,True
2X PCI-E PCI Express 6Pin Female to Dual Dual 2-Port 8Pin (6 + 2Pin) Male F/M Adapter GPU Video Card Power Cord 20cm,https://static-01.daraz.com.bd/p/b05ad052faad3d42c1ce73a139dc316a.jpg,699.00,466.00,null,-33%,Not Available,0,China,[],No Brand,True
5X New 4 Ports PCIe Riser Adapter Board PCI-E 1X to 4 USB 3.0 PCI-E Rabbet GPU Riser Extender Ethereum ETH/Monero XMR,https://static-01.daraz.com.bd/p/632e38a54d1d5d10c67519b1c7690018.jpg,19489.00,9995.00,null,-49%,Not Available,0,China,[],No Brand,True
USB 3.0 PCI-E Express 1x to 16x Extender Riser Card Adapter 4PIN Power Cable,https://static-01.daraz.com.bd/p/6516dbeef0a2a00b5d9c5e7df9427c1b.jpg,1948.00,974.00,null,-50%,Not Available,0,China,"['Color: Black', 'No driver necessary', 'With side clip to fasten other card', 'Using USB3.0 cable as extender cable', 'More safe and stable', '100% brand new and high quality']",No Brand,True
JAERBEE GT730 4GB DDR5 64Bit Graphics Card 28Nm 902MHz 1253MHz PCIE 2.0 HDMI-Compatible DVI VGA Video Card,https://static-01.daraz.com.bd/p/972a94c7875d53496b99dd5b1bfcde11.jpg,20743.00,11589.00,null,-44%,Not Available,0,China,[],No Brand,False
JAERBEE GT730 2GB DDR3 64Bit Graphics Card 28Nm 902Mhz 800Mhz PCI E 2.0 HDMI-Compatible DVI GT730K Video Card,https://static-01.daraz.com.bd/p/71d1fe5411092f34002ef49882ca4ef9.jpg,10881.00,6801.00,null,-38%,Not Available,0,China,[],No Brand,False
Graphics Card Fixed Support Frame Aluminum Alloy Graphics Card Bracket,https://static-01.daraz.com.bd/p/9efeb424284b5d61f640e15e58182495.jpg,1438.00,1106.00,null,-23%,Not Available,0,China,"['1. Rubber pad design: the support module of this product is equipped with cushion anti scratch rubber pad, which has strong protection function.', '2. All aluminum material: This product is made of all aluminum material instead of plastic material, which can avoid the aging and fragile problem of plastic material, and can be used as long-term replacement parts.', '3. Exquisite technology: the base of this product is round, round and full, and the metal texture is perfect.', '4. Magnetic suction design: the magnetic suction hidden at the bottom is designed with additional protective rubber pad, which is convenient for users to stand in the chassis firmly and is not easy to slip and scratch the chassis.', '5. No fading: the support plate adopts polishing anode process, and the full anode polishing process can maintain the external texture of the product and keep the color unchanged for a long time.']",No Brand,True
1Pcs ATX Docking Station Box for Hunderbolt 3/4 Graphics Card Expansion Dock Box for ATX Power Supply,https://static-01.daraz.com.bd/p/eed05141992d44ba44b3c2983aaa4d4c.jpg,16070.00,9681.00,null,-40%,Not Available,0,China,[],No Brand,True
DIY Thunderbolt3/4-Compatible GPU Dock Notebook to Graphics Card Adapter Notebook to Video Card Replacement Spare Parts for 3A Game 3D Design,https://static-01.daraz.com.bd/p/572aa39b8e405b39f78423386df5e0c6.png,31634.00,17381.00,null,-45%,Not Available,0,China,[],No Brand,True
Suprema Xpass Smart Ip Rfid Access Control & Access Control Device Waterproof Device,https://static-01.daraz.com.bd/p/9e72e642af77d47ca95ba1b133048949.jpg,15000.00,15000.00,null,Not Available,Not Available,0,Bangladesh,[],No Brand,False
"1Set Chassis Fan Graphics Card Fixed Support Frame Graphics Card Bracket Portable ,Black 2",https://static-01.daraz.com.bd/p/0310f67c5ecea68ced4e92a24b85a340.png,2702.00,1699.00,null,-37%,Not Available,0,China,[],No Brand,True
ATI6700 1GB DDR5 128BIT Desktop Games Computer Discrete Graphics Card,https://static-01.daraz.com.bd/p/56f565d5f347d6eb8a061af805ed8a7e.jpg,7301.00,4867.00,null,-33%,Not Available,0,China,[],No Brand,True
JAERBEE PCI Express Riser Card PCI-E 1X 1 to 6 USB 3.0 Adapter 6 Port Riser Multiplier Card Expansion Card Adapter,https://static-01.daraz.com.bd/p/a89a3dd923f92361b40d7b15bbd925a9.jpg,4812.00,2734.00,null,-43%,Not Available,0,China,[],No Brand,True
JAERBEE 4X est 6In1 220V 100A Single Phase Digital Panel Ampermeter Volt Watt Kwh Power Factor Meter With Split Ct,https://static-01.daraz.com.bd/p/6cb8b804e137c5159cea6a6f62c1be95.jpg,6656.00,3413.00,null,-49%,Not Available,0,China,[],No Brand,True
"JAERBEE 2X GT210 1G D2 64BIT Image Card, Dual-Screen Bright Image Card Supports Large and Small Chassis/All-In-One/Desktop",https://static-01.daraz.com.bd/p/b28d02217d71f2fb64329eff3f0cdc76.jpg,9781.00,5892.00,null,-40%,Not Available,0,China,[],No Brand,True
GTX550Ti 1GB DDR5 128Bit Graphics Card PCIE 2.0 HDMI-Compatible/DVI,https://static-01.daraz.com.bd/p/d78bdc0cb84731a0049d00ac3856f049.jpg,8660.00,5773.00,null,-33%,Not Available,0,China,[],No Brand,True
ARKTEK GeForce GT730 2GB DDR3 Low Profile Graphics Card,https://static-01.daraz.com.bd/p/0c9b059c3cf798246809341736b08b86.png,8500.00,7400.00,null,-13%,Not Available,0,Bangladesh,"['NVIDIA Geforce GT730 GPU', '2GB DDR3 Video Memory', 'HDMI with 1080p output support', 'Bus Standard: PCI Express 2.0', '1333MHz Memory Clock', '128-Bit Memory Interface', '2 Years Official Brand Warranty ']",ARKTEK,True
FLYEER GTX750 4G Ultra-Fast Graphics Card 4GB 128Bit GDDR5 1020/1253MHz PCI-E2.0 X16 HD Small Chassis PC Game Graphics Card,https://static-01.daraz.com.bd/p/42da8b6aad89296a558460b138bc52cc.jpg,25901.00,14389.00,null,-44%,Not Available,0,China,[],No Brand,True
4-Port RAID Controller Card PCI Expand Card 2.0 SATA II with Sil3114 Chip PCI Sata Internal Ports Raid Controller Card Accessories,https://static-01.daraz.com.bd/p/3775b49fc7d5969b0d3bd2ea410ca9ec.png,2095.00,1132.00,null,-46%,Not Available,0,China,[],No Brand,True
ZOROOM GT610 Graphics Card 2GB GDDR3 64Bit 40Nm 810Mhz 1600Mhz PCIE 2.0 HDMI-Compatible+VGA Video Card,https://static-01.daraz.com.bd/p/8cca440eea1d0a5d8c8aa92a243d5a14.jpg,8413.00,4978.00,null,-41%,Not Available,0,China,[],No Brand,True
PELADN RTX 3060 Ti 8G GDOR6 Graphics Card Desktop Computer Independent Graphics Card Gaming Video Card,https://static-01.daraz.com.bd/p/441a134129d2880ab2270b1790d8b224.png,130728.00,75131.00,null,-43%,Not Available,0,China,[],No Brand,True
Asus ROG Herculx XH01 Graphics Card Holder - Support Height of 72-128 mm - Supports RTX 40 Series Graphics Cards - Embedded 3D ARGB - Black,https://static-01.daraz.com.bd/p/a528fdf1685b2a646b91bf315fdca4fa.jpg,7500.00,5590.00,null,-25%,Not Available,0,Bangladesh,"['Stand design is compatible with a variety of chassis and doesn’t occupy PCIe slots. ', 'Offers a support height of 72-128 mm, delivering a strong, adaptable design.  ', 'Supports NVIDIA GeForce RTX 40 series graphics cards. ', 'An adjustable wheel and release button enable easy, toolless setup and removal.  ', 'Included spirit level simplifies setup. ', 'Embedded 3D ARGB element is compatible with Aura Sync. ']",ASUS,False
Graphics Card Bracket Graphics Card GPU Holder Support Adjustable Telescopic Bracket Black,https://static-01.daraz.com.bd/p/25a3cbd7b6bf364707f14ba8bdfc03aa.jpg,1114.00,557.00,null,-50%,Not Available,0,China,[],No Brand,True
1 PCS 5V 3Pin ARGB Graphics Cards Bracket Computer Graphics Card Holder ARGB GPU Holder Adjustable Support Stand Silver,https://static-01.daraz.com.bd/p/1509525ecf4d2ba538b6dc7ffc46a330.jpg,3034.00,1556.00,null,-49%,Not Available,0,China,[],No Brand,True
M.2 NVMe External Adapter Card PCI-E X1 External Adapter Card Converter Expansion Card Desktop Accelerator Board,https://static-01.daraz.com.bd/p/2ec2365afdc812e83f42688390665c80.jpg,1596.00,1064.00,null,-33%,Not Available,0,China,[],No Brand,True
GT210 512M DDR3 64Bit Graphics Card PCIE 2.0 GPU HDMI-Compatible DVI,https://static-01.daraz.com.bd/p/0f228837460690b3ce32544280b54587.jpg,3879.00,2586.00,null,-33%,Not Available,0,China,[],No Brand,True
HD7450 Graphics Card 64Bit 2GB GDDR3 PCI-E 2.0 X16 for AMD Radeon HD,https://static-01.daraz.com.bd/p/84133b8db4c67eed1e721e3d2f4884e5.jpg,7154.00,3577.00,null,-50%,Not Available,0,China,[],No Brand,True
PCI-E X1 External Adapter Card PCIE Adapter Card Converter Expansion Card Desktop Accelerator Board,https://static-01.daraz.com.bd/p/3383aa3a53353adcc57ff68998609b0b.png,2282.00,1141.00,null,-50%,Not Available,0,China,[],No Brand,True
4-Port RAID Controller Card PCI Expand Card 2.0 SATA II with Sil3114 Chip PCI Sata Internal Ports Raid Controller Card Replacement Accessories,https://static-01.daraz.com.bd/p/3775b49fc7d5969b0d3bd2ea410ca9ec.png,2524.00,1262.00,null,-50%,Not Available,0,China,[],No Brand,True
"GT210 1G D2 64BIT Image Card, Dual-Screen Bright Image Card Supports Large and Small Chassis/All-In-One/Desktop",https://static-01.daraz.com.bd/p/5474269ec1ee3dd44de541095caf6a66.jpg,4132.00,2755.00,null,-33%,Not Available,0,China,"['smooth running of office software, smooth office, watching videos without pressureEquipped with VGA, HDMI, DVI interfaces, multiple output interfacesThe Image card has excellent performance and can support a variety of games to run perfectlyThe Image card has been tested by multiple machines before leaving the factory, and generally there will be no problems after leaving the factory, and the quality is guaranteed']",No Brand,True
GT740 2G Ultra-Fast Graphics Card 2GB 128Bit GDDR5 900MHz/1000MHz PCI-E Desktop Computer Discrete Game Graphics Card,https://static-01.daraz.com.bd/p/e3e6fc967444a04729d4c286f1a22511.jpg,13900.00,9076.00,null,-35%,Not Available,0,China,[],No Brand,True
